"WhdloadSlaveFlags";"WhdloadReadmeAppliesTo";"WhdloadSlaveCopy";"RunType";"WhdloadSlaveExecInstall";"WhdloadSlaveName";"EntryName";"EntrySize";"RunFile";"WhdloadSlaveExpMem";"RunDir";"WhdloadSlaveBaseMemSize";"FilteredName";"FilteredHardware";"FilteredLanguage";"FilteredMemory";"FilteredDemo";"FilteredOther";"FilteredCompilation";"Query";"ScreenshotMatch";"ScreenshotScore";"ScreenshotName";"ScreenshotFile";"ScreenshotDirectoryName"
"Disk, NoError, EmulTrap, EmulPriv, ClearMem";"Murder In Space ? 1990 Infogrames.";"1990 Infogrames";"whdload";"0";"Murders In Space";"MurdersInSpaceFiles";"1047725";"M\MurdersInSpaceFiles\MurdersInSpaceFiles.Slave";"290816";"M\MurdersInSpaceFiles";"499712";"MurdersInSpace";"OCS/ECS";"";"";"";"Files";"";"murders in space";"Exact";"100";"murders-in-space";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\Lemon Amiga\m\murders-in-space\screen_007.png";"murders-in-space"
"Disk, NoError, EmulTrap, EmulPriv, ClearMem";"Murder In Space ? 1990 Infogrames.";"1990 Infogrames";"whdload";"0";"Murders In Space";"MurdersInSpaceImage";"1838554";"M\MurdersInSpaceImage\MurdersInSpaceImage.Slave";"290816";"M\MurdersInSpaceImage";"499712";"MurdersInSpace";"OCS/ECS";"";"";"";"Image";"";"murders in space";"Exact";"100";"murders-in-space";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\Lemon Amiga\m\murders-in-space\screen_007.png";"murders-in-space"
"Disk, NoError, EmulTrap";"Mysterious Worlds (c) 1990 Playstone Design/Amigafun.";"1990 Playstone Design";"whdload";"0";"Mysterious Worlds";"MysteriousWorlds";"928767";"M\MysteriousWorlds\MysteriousWorlds.Slave";"0";"M\MysteriousWorlds";"524288";"MysteriousWorlds";"OCS/ECS";"";"";"";"";"";"mysterious worlds";"Exact";"100";"mysterious-worlds";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\Open Amiga Game Database\m\mysterious-worlds\screen_002.png";"mysterious-worlds"
"NoError, EmulPriv, Examine";"Mystery of the Mummy ? 1988 Rainbow Arts.";"1988 Rainbow Arts";"whdload";"0";"Mystery of the Mummy";"MysteryOfTheMummy";"1846580";"M\MysteryOfTheMummy\MysteryOfTheMummy.Slave";"262144";"M\MysteryOfTheMummy";"524288";"MysteryOfTheMummy";"OCS/ECS";"";"";"";"";"";"mystery of the mummy";"Best";"4.857086";"Mystery_of_the_Mummy";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\GameBase Amiga v2.0 Screenshots\M\Mystery_of_the_Mummy_2.png";"mystery_of_the_mummy"
"NoError, EmulTrap, NoDivZero, ClearMem";"Mystical ? 1990 Infogrames.";"1990 Infogrames";"whdload";"0";"Mystical";"Mystical";"696151";"M\Mystical\Mystical.Slave";"0";"M\Mystical";"1048576";"Mystical";"OCS/ECS";"";"";"";"";"";"mystical";"Exact";"100";"Mystical";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\GameBase Amiga v2.0 Screenshots\M\Mystical_2.png";"mystical"
"Disk, NoError, EmulTrap, ClearMem";"Myth by System 3 (c) 1992 - 3 disks or 1 CD.";"1992 System 3";"whdload";"0";"Myth";"Myth";"2736775";"M\Myth\Myth.Slave";"0";"M\Myth";"1048576";"Myth";"OCS/ECS";"";"";"";"";"";"myth";"Exact";"100";"Myth";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\m\Myth\igame.iff";"myth"
"NoError, EmulTrap, ClearMem";"Myth by System 3 (c) 1992 - 3 disks or 1 CD.";"1992 System 3";"whdload";"0";"Myth";"MythHistoryInTheMaking";"2739046";"M\MythHistoryInTheMaking\MythHistoryInTheMaking.slave";"0";"M\MythHistoryInTheMaking";"1048576";"MythHistoryInTheMaking";"OCS/ECS";"";"";"";"";"";"myth history in the making";"Exact";"100";"myth-history-in-the-making";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\Open Amiga Game Database\m\myth-history-in-the-making\screen_002.png";"myth-history-in-the-making"
"EmulPriv";"";"1991 Domark";"whdload";"0";"Nam 1965-1975";"Nam19651975";"1488620";"N\Nam19651975\Nam19651975.slave";"786432";"N\Nam19651975";"524288";"Nam19651975";"OCS/ECS";"";"";"";"";"";"nam 19651975 1965 1975";"Exact";"100";"nam-1965-1975";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\Open Amiga Game Database\n\nam-1965-1975\screen_002.png";"nam-1965-1975"
"NoError";"Narc by Ocean (c) 1990 - 1 disk.";"";"whdload";"0";"";"Narc";"915334";"N\Narc\Narc.slave";"";"N\Narc";"524288";"Narc";"OCS/ECS";"";"";"";"";"";"narc";"Exact";"100";"Narc";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\n\Narc\igame.iff";"narc"
"NoError, EmulTrap, NoKbd";"Narco Police by Dinamic (c) 1990 - 1 disk.";"1990 Dinamic";"whdload";"0";"Narco Police";"NarcoPolice";"909208";"N\NarcoPolice\NarcoPolice.Slave";"0";"N\NarcoPolice";"524288";"NarcoPolice";"OCS/ECS";"";"";"";"";"";"narco police";"Exact";"100";"narco-police";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\Open Amiga Game Database\n\narco-police\screen_002.png";"narco-police"
"NoError, EmulPriv, Examine";"Nathan Never ? 1993 Genias.";"1993 Genias";"whdload";"0";"Nathan Never";"NathanNeverIt";"2715321";"N\NathanNeverIt\NathanNeverIt.Slave";"786432";"N\NathanNeverIt";"1048576";"NathanNever";"OCS/ECS";"It";"";"";"";"";"nathan never";"Exact";"100";"nathan-never";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\Open Amiga Game Database\n\nathan-never\screen_002.png";"nathan-never"
"NoError, EmulTrap, ClearMem";"Naughty Ones ?1994 Interactivision/Melon Design.";"1994 Interactivision";"whdload";"0";"Naughty Ones (ECS)";"NaughtyOnes";"924302";"N\NaughtyOnes\NaughtyOnes.Slave";"0";"N\NaughtyOnes";"1048576";"NaughtyOnes";"OCS/ECS";"";"";"";"";"";"naughty ones";"Exact";"100";"NaughtyOnes";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\n\NaughtyOnes\igame.iff";"naughtyones"
"NoError";"Navy Moves ? 1989 Dinamic Software.";"1989 Dinamic ";"whdload";"0";"Navy Moves";"NavyMoves";"917539";"N\NavyMoves\NavyMoves.Slave";"0";"N\NavyMoves";"524288";"NavyMoves";"OCS/ECS";"";"";"";"";"";"navy moves";"Exact";"100";"navy-moves";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\Open Amiga Game Database\n\navy-moves\screen_002.png";"navy-moves"
"NoError";"Navy Seals by Ocean (c) 1990 - 1 disk.";"1990 Ocean";"whdload";"0";"Navy Seals";"NavySeals";"909589";"N\NavySeals\NavySeals.Slave";"0";"N\NavySeals";"524288";"NavySeals";"OCS/ECS";"";"";"";"";"";"navy seals";"Exact";"100";"NavySeals";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\n\NavySeals\igame.iff";"navyseals"
"NoError";"Nebulus (C) 1987/88 Hewson.";"1987/88 Hewson";"whdload";"298496";"Nebulus";"Nebulus";"346755";"N\Nebulus\Nebulus.Slave";"0";"N\Nebulus";"524288";"Nebulus";"OCS/ECS";"";"";"";"";"";"nebulus";"Exact";"100";"Nebulus";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\n\Nebulus\igame.iff";"nebulus"
"NoError, EmulTrap, NoKbd";"Nebulus 2 ? 1991 21st Century.";"";"whdload";"0";"";"Nebulus2";"2680729";"N\Nebulus2\Nebulus2.slave";"0";"N\Nebulus2";"524288";"Nebulus2";"OCS/ECS";"";"";"";"";"";"nebulus 2";"Exact";"100";"Nebulus2";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\n\Nebulus2\igame.iff";"nebulus2"
"NoError, EmulTrap";"Necronom by LineL (c) 1990 - 1 disk.";"1990 LineL";"whdload";"0";"Necronom";"Necronom";"916990";"N\Necronom\Necronom.Slave";"0";"N\Necronom";"524288";"Necronom";"OCS/ECS";"";"";"";"";"";"necronom";"Exact";"100";"Necronom";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\n\Necronom\igame.iff";"necronom"
"NoError, EmulTrap, ClearMem";"Neighbours (c) 1991 Impulze/Zeppelin - 1 disk.";"1991 Impulze/Zeppelin";"whdload";"0";"Neighbours";"Neighbours";"931884";"N\Neighbours\Neighbours.Slave";"0";"N\Neighbours";"524288";"Neighbours";"OCS/ECS";"";"";"";"";"";"neighbours";"Exact";"100";"Neighbours";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\n\Neighbours\igame.iff";"neighbours"
"Disk, NoError, EmulTrap, ClearMem";"Netherworld ? 1986 Hewson.";"1988 Hewson";"whdload";"0";"Netherworld";"Netherworld";"422331";"N\Netherworld\Netherworld.slave";"0";"N\Netherworld";"524288";"Netherworld";"OCS/ECS";"";"";"";"";"";"netherworld";"Exact";"100";"Netherworld";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\n\Netherworld\igame.iff";"netherworld"
"NoError, EmulTrap, EmulPriv, Examine";"";"1988/1989 Interplay";"whdload";"0";"Neuromancer";"Neuromancer";"917247";"N\Neuromancer\Neuromancer.Slave";"524288";"N\Neuromancer";"524288";"Neuromancer";"OCS/ECS";"";"";"";"";"";"neuromancer";"Exact";"100";"Neuromancer";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\n\Neuromancer\igame.iff";"neuromancer"
"NoError, EmulPriv, ClearMem, Examine";"Neuronics ? 1992 Thalion";"1992 Thalion";"whdload";"0";"Neuronics";"Neuronics";"863524";"N\Neuronics\Neuronics.Slave";"786432";"N\Neuronics";"524288";"Neuronics";"OCS/ECS";"";"";"";"";"";"neuronics";"Exact";"100";"Neuronics";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\N\Neuronics\igame.iff";"neuronics"
"NoError, EmulTrap, ClearMem";"Never Ending Story II ? 1990 Linel.";"1990 Linel";"whdload";"0";"Never Ending Story II";"NeverEndingStory2";"917573";"N\NeverEndingStory2\NeverEndingStory2.slave";"0";"N\NeverEndingStory2";"524288";"NeverEndingStory2";"OCS/ECS";"";"";"";"";"";"never ending story 2";"Exact";"100";"NeverendingStory2";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\N\NeverendingStory2\igame.iff";"neverendingstory2"
"NoError, ClearMem";"Nevermind ? 1989 Psyclapse";"1989 Psyclapse";"whdload";"0";"Nevermind";"NeverMind";"980522";"N\NeverMind\Nevermind.Slave";"4096";"N\NeverMind";"524288";"NeverMind";"OCS/ECS";"";"";"";"";"";"never mind";"Exact";"100";"NeverMind";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\n\NeverMind\igame.iff";"nevermind"
"NoError, EmulTrap, NoDivZero, ClearMem";"New Year Lemmings 91/92 ? 1991 Psygnosis";"1991 Psygnosis";"whdload";"0";"New Year Lemmings 91/92";"NewYearLemmings199192";"593788";"N\NewYearLemmings199192\NewYearLemmings199192.Slave";"4096";"N\NewYearLemmings199192";"524288";"NewYearLemmings199192";"OCS/ECS";"";"";"";"";"";"new year lemmings 199192 91 92";"Exact";"100";"NewYearLemmings199192";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\N\NewYearLemmings199192\igame.iff";"newyearlemmings199192"
"NoError, EmulPriv, Examine";"New York Warriors ? 1990 Arcadia Systems.";"1990 Arcadia Systems";"whdload";"0";"New York Warriors";"NewYorkWarriors";"849762";"N\NewYorkWarriors\NewYorkWarriors.Slave";"262144";"N\NewYorkWarriors";"1048576";"NewYorkWarriors";"OCS/ECS";"";"";"";"";"";"new york warriors";"Exact";"100";"NewYorkWarriors";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\N\NewYorkWarriors\igame.iff";"newyorkwarriors"
"Disk, NoError";"";"1988 Ocean";"whdload";"0";"The New Zealand Story";"NewZealandStory";"922956";"N\NewZealandStory\NewZealandStory.slave";"0";"N\NewZealandStory";"524288";"NewZealandStory";"OCS/ECS";"";"";"";"";"";"new zealand story the";"Exact";"100";"NewZealandStory";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\n\NewZealandStory\igame.iff";"newzealandstory"
"NoError, EmulPriv, Examine";":";"1989 Ocean Software";"whdload";"0";"The New Zealand Story (Demo)";"NewZealandStoryDemo";"419364";"N\NewZealandStoryDemo\NewZealandStoryDemo.Slave";"262144";"N\NewZealandStoryDemo";"524288";"NewZealandStory";"OCS/ECS";"";"";"Demo";"";"";"new zealand story the";"Exact";"100";"newzealand-story-the";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\Lemon Amiga\n\newzealand-story-the\screen_007.png";"newzealand-story-the"
"Disk, NoError, EmulTrap";"Nick Faldo's Championship Golf ? 1992-1994 Grandslam";"1992 Grandslam";"whdload";"0";"Nick Faldo";"NickFaldosChampGolf";"1392853";"N\NickFaldosChampGolf\NickFaldosChampGolf.Slave";"524288";"N\NickFaldosChampGolf";"524288";"NickFaldosChampGolf";"OCS/ECS";"";"";"";"";"";"nick faldos champ golf faldo";"Exact";"100";"NickFaldosChampGolf";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\n\NickFaldosChampGolf\igame.iff";"nickfaldoschampgolf"
"NoError, EmulPriv, Examine";"Nicky Boom II ? 1993 Micro?ds - 1 disk";"1993 Microids";"whdload";"0";"Nicky Boom II";"Nicky2";"692380";"N\Nicky2\Nicky2.Slave";"786432";"N\Nicky2";"524288";"Nicky2";"OCS/ECS";"";"";"";"";"";"nicky 2 boom";"Exact";"100";"Nicky2";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\N\Nicky2\igame.iff";"nicky2"
"NoError, EmulTrap";"Nicky Boom ? 1992 Microids.";"1992 Microids";"whdload";"0";"Nicky Boom";"NickyBoom";"930492";"N\NickyBoom\NickyBoom.Slave";"0";"N\NickyBoom";"524288";"NickyBoom";"OCS/ECS";"";"";"";"";"";"nicky boom";"Exact";"100";"NickyBoom";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\n\NickyBoom\igame.iff";"nickyboom"
"NoError, EmulTrap, NoKbd";"Nigel Mansell's Grand Prix (c) 1988 Martech - 1 disk.";"1988 Martech";"whdload";"0";"Nigel Mansell";"NigelMansellsGrandPrix";"378271";"N\NigelMansellsGrandPrix\NigelMansellsGrandPrix.Slave";"0";"N\NigelMansellsGrandPrix";"524288";"NigelMansellsGrandPrix";"OCS/ECS";"";"";"";"";"";"nigel mansells grand prix mansell";"Exact";"100";"NigelMansellsGrandPrix";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\n\NigelMansellsGrandPrix\igame.iff";"nigelmansellsgrandprix"
"Disk, NoError, EmulTrap, ClearMem";"Night Breed - The Action Game by Ocean (c) 1991 - 2 disks.";"1992 Ocean";"whdload";"0";"Night Breed [The Action Game]";"NightbreedAction";"1813792";"N\NightbreedAction\NightbreedAction.Slave";"0";"N\NightbreedAction";"548864";"NightbreedAction";"OCS/ECS";"";"";"";"";"";"nightbreed action night breed the game";"Best";"2.456219";"nightbreed-the-action-game";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\Open Amiga Game Database\n\nightbreed-the-action-game\screen_002.png";"nightbreed-the-action-game"
"Disk, NoError, EmulTrap";"Night Breed Interactive Movie ? 1990 Ocean Software Ltd";"1990 Ocean Software Ltd";"whdload";"0";"Night Breed - The Interactive Movie";"NightbreedMovie";"1771351";"N\NightbreedMovie\NightbreedMovie.Slave";"0";"N\NightbreedMovie";"524288";"NightbreedMovie";"OCS/ECS";"";"";"";"";"";"nightbreed movie night breed the interactive";"Best";"4.229236";"night-breed-the-interactive-movie";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\Lemon Amiga\n\night-breed-the-interactive-movie\screen_011.png";"night-breed-the-interactive-movie"
"Disk, NoError, EmulTrap";"Nightdawn (c) 1989 Magic Bytes, pal- and ntsc-version.";"";"whdload";"0";"";"Nightdawn";"893064";"N\Nightdawn\Nightdawn.slave";"";"N\Nightdawn";"524288";"Nightdawn";"OCS/ECS";"";"";"";"";"";"nightdawn";"Exact";"100";"Nightdawn";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\n\Nightdawn\igame.iff";"nightdawn"
"NoError, EmulTrap, NoDivZero, EmulPriv, Examine";"F-117A Nighthawk Stealth Fighter 2.0 ? 1993 Microprose.";"1993 Microprose";"whdload";"0";"F-117A Nighthawk Stealth Fighter 2.0";"NightHawkF117A";"2676594";"N\NightHawkF117A\NightHawkF117A.slave";"786432";"N\NightHawkF117A";"524288";"NightHawkF117A";"OCS/ECS";"";"";"";"";"";"night hawk 117 nighthawk stealth fighter 2 0";"Best";"4.595331";"f-117a-nighthawk-stealth-fighter-2-0";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\Open Amiga Game Database\f\f-117a-nighthawk-stealth-fighter-2-0\screen_002.png";"f-117a-nighthawk-stealth-fighter-2-0"
"NoError, EmulTrap, NoKbd, ClearMem";"Night Hunter ?1990 Ubi Soft";"1990 Ubi Soft";"whdload";"0";"Night Hunter";"NightHunter";"1500541";"N\NightHunter\NightHunter.slave";"0";"N\NightHunter";"524288";"NightHunter";"OCS/ECS";"";"";"";"";"";"night hunter";"Exact";"100";"NightHunter";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\n\NightHunter\igame.iff";"nighthunter"
"NoError, EmulPriv, Examine";"Night Shift ? 1990 Lucasfilm Games";"1990 Lucasfilm Games";"whdload";"0";"Night Shift";"NightShift";"771295";"N\NightShift\NightShift.slave";"786432";"N\NightShift";"524288";"NightShift";"OCS/ECS";"";"";"";"";"";"night shift";"Exact";"100";"NightShift";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\n\NightShift\igame.iff";"nightshift"
"NoError, EmulPriv, ClearMem, Examine";"Day of the Pharaoh ? 1989 Rainbow Arts";"1989 Rainbow Arts";"whdload";"0";"Day of the Pharaoh";"NilDieuVivantFr";"1248076";"N\NilDieuVivantFr\NilDieuVivantFr.Slave";"786432";"N\NilDieuVivantFr";"524288";"NilDieuVivant";"OCS/ECS";"Fr";"";"";"";"";"nil dieu vivant day of the pharaoh";"Exact";"100";"day-of-the-pharaoh";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\Open Amiga Game Database\d\day-of-the-pharaoh\screen_002.png";"day-of-the-pharaoh"
"NoError, EmulPriv, Examine";"Ninja Mission  ? 1987 Mastertronic.";"1987 Mastertronic";"whdload";"0";"Ninja Mission";"NinjaMission";"432122";"N\NinjaMission\NinjaMission.Slave";"262144";"N\NinjaMission";"524288";"NinjaMission";"OCS/ECS";"";"";"";"";"";"ninja mission";"Exact";"100";"NinjaMission";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\n\NinjaMission\igame.iff";"ninjamission"
"NoError, EmulTrap, EmulPriv";"Arcadia Systems version of Ninja Mission game";"1987 Sculptured Software";"whdload";"0";"Ninja Mission (Arcadia)";"NinjaMissionArcadia";"931213";"N\NinjaMissionArcadia\NinjaMissionArcadia.Slave";"1196032";"N\NinjaMissionArcadia";"524288";"NinjaMissionArcadia";"OCS/ECS";"";"";"";"";"";"ninja mission arcadia";"Best";"2.00151";"ninja-mission";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\Open Amiga Game Database\n\ninja-mission\screen_002.png";"ninja-mission"
"NoError, EmulTrap";"International Ninja Rabbits by Microvalue/Flair (c) 1991 - 1 disk.";"1991 Microvalue";"whdload";"0";"International Ninja Rabbits";"NinjaRabbits";"911134";"N\NinjaRabbits\NinjaRabbits.Slave";"0";"N\NinjaRabbits";"524288";"NinjaRabbits";"OCS/ECS";"";"";"";"";"";"ninja rabbits international";"Exact";"100";"ninja-rabbits";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\Open Amiga Game Database\n\ninja-rabbits\screen_002.png";"ninja-rabbits"
"Disk, NoError, EmulTrap";"Ninja Remix ? 1990 System 3";"";"whdload";"0";"";"NinjaRemix";"2473860";"N\NinjaRemix\NinjaRemix.slave";"";"N\NinjaRemix";"1048576";"NinjaRemix";"OCS/ECS";"";"";"";"";"";"ninja remix";"Exact";"100";"NinjaRemix";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\n\NinjaRemix\igame.iff";"ninjaremix"
"Disk, NoError, EmulTrap, NoKbd";"";"1988 Mediagenic";"whdload";"0";"Ninja Spirit";"NinjaSpirit";"910148";"N\NinjaSpirit\NinjaSpirit.Slave";"0";"N\NinjaSpirit";"524288";"NinjaSpirit";"OCS/ECS";"";"";"";"";"";"ninja spirit";"Exact";"100";"NinjaSpirit";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\n\NinjaSpirit\igame.iff";"ninjaspirit"
"NoError, EmulTrap, NoKbd";"Ninja Warriors ? 1989 Sales Curve";"1989 The Sales Curve Ltd.";"whdload";"0";"Ninja Warriors";"NinjaWarriors";"2013858";"N\NinjaWarriors\NinjaWarriors.Slave";"0";"N\NinjaWarriors";"524288";"NinjaWarriors";"OCS/ECS";"";"";"";"";"";"ninja warriors";"Best";"3.485013";"the-ninja-warriors";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\Open Amiga Game Database\t\the-ninja-warriors\screen_002.png";"the-ninja-warriors"
"NoError, EmulPriv, Examine";"Nippon Safes Inc ? 1992 Dynabyte.";"1992 DynaByte";"whdload";"0";"Nippon Safes Inc";"NipponSafesInc";"4433858";"N\NipponSafesInc\NipponSafesInc.Slave";"786432";"N\NipponSafesInc";"589824";"NipponSafesInc";"OCS/ECS";"";"";"";"";"";"nippon safes inc";"Exact";"100";"NipponSafesInc";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\n\NipponSafesInc\igame.iff";"nipponsafesinc"
"Disk, NoError, EmulTrap, ClearMem";"Nitro by Psygnosis (c) 1990 - 1 disk.";"1990 Psygnosis";"whdload";"0";"Nitro";"Nitro";"1053149";"N\Nitro\Nitro.slave";"0";"N\Nitro";"524288";"Nitro";"OCS/ECS";"";"";"";"";"";"nitro";"Exact";"100";"Nitro";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\N\Nitro\igame.iff";"nitro"
"NoError, EmulTrap";"Nitro Boost Challenge by Codemasters (c) 1989 - 1 disk.";"1989 Code Masters";"whdload";"0";"Nitro Boost Challenge";"NitroBoostChallenge";"517646";"N\NitroBoostChallenge\NitroBoostChallenge.slave";"0";"N\NitroBoostChallenge";"524288";"NitroBoostChallenge";"OCS/ECS";"";"";"";"";"";"nitro boost challenge";"Exact";"100";"NitroBoostChallenge";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\n\NitroBoostChallenge\igame.iff";"nitroboostchallenge"
"Disk, NoError, EmulTrap, ClearMem";"Nitro by Psygnosis (c) 1990 - 1 disk.";"1990 Psygnosis";"whdload";"0";"Nitro";"NitroNTSC";"1053178";"N\NitroNTSC\NitroNTSC.slave";"0";"N\NitroNTSC";"524288";"Nitro";"OCS/ECS";"";"";"";"NTSC";"";"nitro";"Exact";"100";"Nitro";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\N\Nitro\igame.iff";"nitro"
"NoError, EmulPriv";"the game Nobby The Aardvark ? 1992 Genesis/Thalamus.";"1992 Genesis/Thalamus";"whdload";"0";"Nobby The Aardvark";"NobbyTheAardvark";"448011";"N\NobbyTheAardvark\NobbyTheAardvark.slave";"0";"N\NobbyTheAardvark";"524288";"NobbyTheAardvark";"OCS/ECS";"";"";"";"";"";"nobby the aardvark";"Exact";"100";"nobby-the-aardvark";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\Custom\nobby-the-aardvark\screen_001.png";"nobby-the-aardvark"
"Disk, ClearMem";"";"1991 Expose Software / Eternal";"whdload";"0";"No Buddies Land";"NoBuddiesLand";"1987371";"N\NoBuddiesLand\NoBuddiesLand.slave";"0";"N\NoBuddiesLand";"524288";"NoBuddiesLand";"OCS/ECS";"";"";"";"";"";"no buddies land";"Exact";"100";"no-buddies-land";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\Open Amiga Game Database\n\no-buddies-land\screen_002.png";"no-buddies-land"
