"WhdloadSlaveFlags";"WhdloadReadmeAppliesTo";"WhdloadSlaveCopy";"RunType";"WhdloadSlaveExecInstall";"WhdloadSlaveName";"EntryName";"EntrySize";"RunFile";"WhdloadSlaveExpMem";"RunDir";"WhdloadSlaveBaseMemSize";"FilteredName";"FilteredHardware";"FilteredLanguage";"FilteredMemory";"FilteredDemo";"FilteredOther";"FilteredCompilation"
"NoError, EmulTrap, ClearMem";"Music Disk ? 1991 Inzzest.";"1991 Inzzest";"whdload";"0";"Music Disk";"MusicDiskInzzest";"925066";"M\MusicDiskInzzest\MusicDiskInzzest.Slave";"0";"M\MusicDiskInzzest";"524288";"MusicDiskInzzest";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Music Disk ? 1988 Thrust.";"1988 Thrust";"whdload";"0";"Music Disk";"MusicDiskThrust";"925306";"M\MusicDiskThrust\MusicDiskThrust.Slave";"0";"M\MusicDiskThrust";"524288";"MusicDiskThrust";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Music Dream ? 1991 Phenomena";"1991 Phenomena";"whdload";"0";"Music Dream";"MusicDream1";"908156";"M\MusicDream1\MusicDream1.Slave";"905216";"M\MusicDream1";"524288";"MusicDream1";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Music Dream 2 ? 1991 Phenomena";"1991 Phenomena";"whdload";"0";"Music Dream 2";"MusicDream2";"908317";"M\MusicDream2\MusicDream2.Slave";"905216";"M\MusicDream2";"524288";"MusicDream2";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Music for Fools ? 1992 Ghost.";"1992 Ghost";"whdload";"0";"Music for Fools";"MusicForFools";"1361489";"M\MusicForFools\MusicForFools.Slave";"0";"M\MusicForFools";"524288";"MusicForFools";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Musicland ? 1993 Brainstorm.";"1993 Brainstorm";"whdload";"0";"Musicland";"Musicland";"925464";"M\Musicland\Musicland.slave";"524288";"M\Musicland";"524288";"Musicland";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Musicland 2 ? 1993 Brainstorm.";"1993 Brainstorm";"whdload";"0";"Musicland 2";"Musicland2";"925709";"M\Musicland2\Musicland2.slave";"524288";"M\Musicland2";"524288";"Musicland2";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Music Madness ? 1989 Ipec Elite.";"1989 Ipec Elite";"whdload";"0";"Music Madness";"MusicMadness";"920925";"M\MusicMadness\MusicMadness.Slave";"0";"M\MusicMadness";"524288";"MusicMadness";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Music Madness 2 ? 1990 Ipec Elite.";"1990 Ipec Elite";"whdload";"0";"Music Madness 2";"MusicMadness2";"921513";"M\MusicMadness2\MusicMadness2.Slave";"0";"M\MusicMadness2";"524288";"MusicMadness2";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Music Megademo 2 ? 1993 Ghostbusters.";"1993 Ghostbusters";"whdload";"0";"Music Megademo 2";"MusicMegaDemo2";"526696";"M\MusicMegaDemo2\MusicMegaDemo2.Slave";"0";"M\MusicMegaDemo2";"524288";"MusicMega";"OCS/ECS";"";"";"Demo2";"";""
"NoError, EmulTrap";"Music Party 1990 ? 1990 Cryptoburners.";"1990 Cryptoburners";"whdload";"0";"Music Party 1990";"MusicParty1990";"923452";"M\MusicParty1990\MusicParty1990.slave";"0";"M\MusicParty1990";"524288";"MusicParty1990";"OCS/ECS";"";"";"";"";""
"NoError, ClearMem";"Music Rip 2 ? 1989 Silicon League";"1989 Silicon League";"whdload";"0";"Music Rip #2";"MusicRip2";"917813";"M\MusicRip2\MusicRip2.Slave";"4096";"M\MusicRip2";"524288";"MusicRip2";"OCS/ECS";"";"";"";"";""
"NoError, ClearMem";"Music Rip 3 ? 1989 Spreadpoint";"1989 Spreadpoint";"whdload";"0";"Music Rip #3";"MusicRip3";"917486";"M\MusicRip3\MusicRip3.Slave";"4096";"M\MusicRip3";"524288";"MusicRip3";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Musics 3 ? 1990 Enemies.";"1990 Enemies";"whdload";"0";"Musics 3";"Musics3";"920335";"M\Musics3\Musics3.Slave";"0";"M\Musics3";"524288";"Musics3";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Music With A Message ? 1990 Magnetic Fields.";"1990 Magnetic Fields";"whdload";"0";"Music With A Message";"MusicWithAMessage";"211678";"M\MusicWithAMessage\MusicWithAMessage.Slave";"0";"M\MusicWithAMessage";"524288";"MusicWithAMessage";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Sunwind ? 1991 Accession.";"1991 Accession";"whdload";"0";"Sunwind";"MusiqueDisk";"919945";"M\MusiqueDisk\MusiqueDisk.Slave";"0";"M\MusiqueDisk";"524288";"MusiqueDisk";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Muzak Compacting 1 ? 1989 Mindwarp.";"1989 Mindwarp";"whdload";"0";"Muzak Compacting 1";"MuzakCompacting1";"836567";"M\MuzakCompacting1\MuzakCompacting1.Slave";"0";"M\MuzakCompacting1";"524288";"MuzakCompacting1";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Muzaks Disk 1 1990 Securitate.";"1990 Securitate";"whdload";"0";"Muzaks Disk 1";"MuzaksDisk1";"920715";"M\MuzaksDisk1\MuzaksDisk1.Slave";"0";"M\MuzaksDisk1";"524288";"MuzaksDisk1";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Muzzax 1 ? 1989 Byterapers.";"1989 Byterapers";"whdload";"0";"Muzzax 1";"Muzzax1";"921374";"M\Muzzax1\Muzzax1.slave";"0";"M\Muzzax1";"524288";"Muzzax1";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Muzzax 2 ? 1989 Byterapers.";"1989 Byterapers";"whdload";"0";"Muzzax 2";"Muzzax2";"921442";"M\Muzzax2\Muzzax2.slave";"0";"M\Muzzax2";"524288";"Muzzax2";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Muzzax 3 ? 1989 Byterapers.";"1989 Byterapers";"whdload";"0";"Muzzax 3";"Muzzax3";"921743";"M\Muzzax3\Muzzax3.Slave";"0";"M\Muzzax3";"524288";"Muzzax3";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Muzzax 4 ? 1989 Byterapers.";"1989 Byterapers";"whdload";"0";"Muzzax 4";"Muzzax4";"922450";"M\Muzzax4\Muzzax4.Slave";"0";"M\Muzzax4";"524288";"Muzzax4";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Muzzax 5 ? 1989 Byterapers.";"1989 Byterapers";"whdload";"0";"Muzzax 5";"Muzzax5";"922505";"M\Muzzax5\Muzzax5.Slave";"0";"M\Muzzax5";"524288";"Muzzax5";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Muzzax 6 ? 1989 Byterapers.";"1989 Byterapers";"whdload";"0";"Muzzax 6";"Muzzax6";"921017";"M\Muzzax6\Muzzax6.Slave";"0";"M\Muzzax6";"524288";"Muzzax6";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Muzzax 7 ? 1989 Byterapers.";"1990 Byterapers";"whdload";"0";"Muzzax 7 - Turtle";"Muzzax7";"920777";"M\Muzzax7\Muzzax7.Slave";"0";"M\Muzzax7";"524288";"Muzzax7";"OCS/ECS";"";"";"";"";""
"NoError, EmulPriv, Examine";"My Room (c) 1989 Celebrandil/Fairlight. You can";"1989 Celebrandil/Fairlight";"whdload";"0";"My Room";"MyRoom";"221105";"M\MyRoom\MyRoom.Slave";"262144";"M\MyRoom";"524288";"MyRoom";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Negative FX ? 2014 Reality.";"2014 Reality";"whdload";"0";"Negative FX";"NegativeFX";"710531";"N\NegativeFX\NegativeFX.Slave";"524288";"N\NegativeFX";"524288";"NegativeFX";"OCS/ECS";"";"";"";"";""
"Disk, NoError, EmulTrap";"Neural Assault by Rage (c) 1993 - 1 disk.";"1993 Rage";"whdload";"0";"Neural Assault";"NeuralAssault";"915844";"N\NeuralAssault\NeuralAssault.Slave";"0";"N\NeuralAssault";"1040384";"NeuralAssault";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"New Age ? 1993 Ram Jam.";"1993 Ram Jam";"whdload";"0";"New Age";"NewAge";"852325";"N\NewAge\NewAge.Slave";"0";"N\NewAge";"524288";"NewAge";"OCS/ECS";"";"";"";"";""
"NoError, Req68020, ReqAGA, ClearMem";"Nexus 7 ? 1994 Andromeda.";"1994 Andromeda";"whdload";"0";"Nexus 7";"Nexus7AGA";"824820";"N\Nexus7AGA\Nexus7AGA.Slave";"806912";"N\Nexus7AGA";"811008";"Nexus7";"AGA";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Nightshade's Harmony ? 1992 Ecstasy.";"1992 Ecstasy";"whdload";"0";"Nightshade";"NightshadesHarmony";"921284";"N\NightshadesHarmony\NightshadesHarmony.Slave";"524288";"N\NightshadesHarmony";"524288";"NightshadesHarmony";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"No Brain - No Pain ? 1990 Flash Production.";"1990 Flash Production";"whdload";"0";"No Brain - No Pain";"NoBrainNoPain";"1520740";"N\NoBrainNoPain\NoBrainNoPain.Slave";"0";"N\NoBrainNoPain";"524288";"NoBrainNoPain";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"No Brain - No Pain ? 1990 Flash Production.";"1990 Flash Production";"whdload";"0";"No Brain - No Pain";"NoBrainNoPainFlashProd";"1520749";"N\NoBrainNoPainFlashProd\NoBrainNoPainFlashProd.Slave";"0";"N\NoBrainNoPainFlashProd";"524288";"NoBrainNoPainFlashProd";"OCS/ECS";"";"";"";"";""
"Disk";"No Brain No Pain by Paradise (1 disk).";"Paradise";"whdload";"0";"No Brain No Pain";"NoBrainNoPainParadise";"908221";"N\NoBrainNoPainParadise\NoBrainNoPainParadise.Slave";"0";"N\NoBrainNoPainParadise";"524288";"NoBrainNoPainParadise";"OCS/ECS";"";"";"";"";""
"NoError, ClearMem";"Non Stop Music ? 1989 Jungle Command.";"1989 Jungle Command";"whdload";"0";"Non Stop Music";"NonStopMusic";"917735";"N\NonStopMusic\NonStopMusic.Slave";"0";"N\NonStopMusic";"524288";"NonStopMusic";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Nonterraqueous ? 1992 Alarm.";"1992 Alaram";"whdload";"0";"Nonterraqueous";"Nonterraqueous";"369782";"N\Nonterraqueous\Nonterraqueous.Slave";"0";"N\Nonterraqueous";"524288";"Nonterraqueous";"OCS/ECS";"";"";"";"";""
"NoError, Req68020, ReqAGA";"Nop ? 1993 Muffbusters.";"1993 Muffbusters";"whdload";"0";"Nop";"NopAGA";"256684";"N\NopAGA\NopAGA.Slave";"0";"N\NopAGA";"1605632";"Nop";"AGA";"";"";"";"";""
"Disk, NoError, EmulTrap, ReqAGA";"Not Again ? 1993 Sanity.";"1993 Sanity";"whdload";"0";"Not Again";"NotAgain";"824436";"N\NotAgain\NotAgain.slave";"626688";"N\NotAgain";"1114112";"NotAgain";"AGA";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"No Tech ? 1991 Bass";"1991 Bass";"whdload";"0";"No Tech";"NoTech";"569970";"N\NoTech\NoTech.Slave";"552960";"N\NoTech";"524288";"NoTech";"OCS/ECS";"";"";"";"";""
"NoError";"Nugget ? 1993 The Black Lotus.";"1993 by The Black Lotus";"whdload";"0";"Nugget";"Nugget";"910402";"N\Nugget\Nugget.Slave";"0";"N\Nugget";"524288";"Nugget";"OCS/ECS";"";"";"";"";""
"Disk, NoError, EmulTrap, ReqAGA";"Numb ? 1993 Movement - 1 disk";"1993 Movement";"whdload";"0";"Numb";"NumbAGA";"926781";"N\NumbAGA\NumbAGA.Slave";"0";"N\NumbAGA";"2097152";"Numb";"AGA";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Numeric ? 1991 Profecy.";"1991 Profecy";"whdload";"0";"Numeric";"Numeric";"586700";"N\Numeric\Numeric.Slave";"0";"N\Numeric";"524288";"Numeric";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Numeric 2 ? 1992 Profecy.";"1992 Profecy";"whdload";"0";"Numeric 2";"Numeric2";"920540";"N\Numeric2\Numeric2.Slave";"0";"N\Numeric2";"524288";"Numeric2";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Numeric 3 ? 1992 Profecy.";"1992 Profecy";"whdload";"0";"Numeric 3";"Numeric3";"1821731";"N\Numeric3\Numeric3.Slave";"0";"N\Numeric3";"524288";"Numeric3";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Oasis ? 1994 Stellar.";"1994 Stellar";"whdload";"0";"Oasis";"Oasis";"346574";"O\Oasis\Oasis.Slave";"0";"O\Oasis";"1048576";"Oasis";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Oblique Infinity ? 1991 Goldfire.";"1991 Goldfire";"whdload";"0";"Oblique Infinity";"ObliqueInfinity";"560341";"O\ObliqueInfinity\ObliqueInfinity.Slave";"0";"O\ObliqueInfinity";"524288";"ObliqueInfinity";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Obvious Disaster ? 1991 Phenomena";"1991 Phenomena";"whdload";"0";"Obvious Disaster";"ObviousDisaster";"217872";"O\ObviousDisaster\ObviousDisaster.Slave";"233472";"O\ObviousDisaster";"524288";"ObviousDisaster";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Odeon ? 1992 Solution.";"1992 Solution";"whdload";"0";"Odeon";"Odeon";"1818466";"O\Odeon\Odeon.Slave";"0";"O\Odeon";"524288";"Odeon";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Ode to Ramon ? 1989 Digital Force.";"1989 Digital Force";"whdload";"0";"Ode To Ramon";"OdeToRamon";"919835";"O\OdeToRamon\OdeToRamon.Slave";"0";"O\OdeToRamon";"524288";"OdeToRamon";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Ode to Ramon 2 ? 1989 Digital Force.";"1989 Digital Force";"whdload";"0";"Ode To Ramon 2";"OdeToRamon2";"919994";"O\OdeToRamon2\OdeToRamon2.Slave";"0";"O\OdeToRamon2";"524288";"OdeToRamon2";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Ody Sounds 2 ? 1989 Odyssey.";"1989 Odyssey";"whdload";"0";"Ody Sounds 2";"OdySounds2";"919473";"O\OdySounds2\OdySounds2.Slave";"0";"O\OdySounds2";"524288";"OdySounds2";"OCS/ECS";"";"";"";"";""
"Disk, NoError, EmulTrap, NoDivZero";"Odyssey ? 1991 Alcatraz.";"1991 Alcatraz";"whdload";"0";"Odyssey";"Odyssey";"4361161";"O\Odyssey\Odyssey.Slave";"0";"O\Odyssey";"1024000";"Odyssey";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Old Tunes ? 1991 Chrome.";"1991 Chrome";"whdload";"0";"Old Tunes";"OldTunes";"621309";"O\OldTunes\OldTunes.Slave";"0";"O\OldTunes";"524288";"OldTunes";"OCS/ECS";"";"";"";"";""
"NoError, ClearMem";"One Day on Mars ? 1992 Exile.";"1992 Exile";"whdload";"0";"One Day on Mars";"OneDayOnMars";"579227";"O\OneDayOnMars\OneDayOnMars.Slave";"0";"O\OneDayOnMars";"524288";"OneDayOnMars";"OCS/ECS";"";"";"";"";""
"NoError";"One-Stone, ?198x Quest";"Quest";"whdload";"0";"One Stone";"OneStone";"179577";"O\OneStone\OneStone.slave";"0";"O\OneStone";"524288";"OneStone";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Optical Dreams ? 1992 Addict.";"1992 Addict";"whdload";"0";"Optical Dreams";"OpticalDreams";"1052465";"O\OpticalDreams\OpticalDreams.Slave";"0";"O\OpticalDreams";"524288";"OpticalDreams";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Orgasm ? 1993 Old Bulls.";"1993 Old Bulls";"whdload";"0";"Orgasm";"Orgasm";"1820009";"O\Orgasm\Orgasm.Slave";"524288";"O\Orgasm";"524288";"Orgasm";"OCS/ECS";"";"";"";"";""
"Disk, NoError, Req68020, ReqAGA";"Origin ? 1993 Complex.";"";"whdload";"0";"";"OriginAGA";"1810812";"O\OriginAGA\OriginAGA.slave";"";"O\OriginAGA";"2064384";"Origin";"AGA";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Ottifanten ? 1988 Thrust.";"1988 Thrust";"whdload";"0";"Ottifanten";"Ottifanten";"142967";"O\Ottifanten\Ottifanten.Slave";"0";"O\Ottifanten";"524288";"Ottifanten";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Otti im Moni/Ottifanten 2 ? 1988 Thrust.";"1988 Thrust";"whdload";"0";"Otti im Moni/Ottifanten 2";"Ottifanten2";"77671";"O\Ottifanten2\Ottifanten2.Slave";"0";"O\Ottifanten2";"524288";"Ottifanten2";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Overdose ? 1991 Delight.";"1991 Delight";"whdload";"0";"Overdose";"Overdose";"161726";"O\Overdose\Overdose.Slave";"0";"O\Overdose";"524288";"Overdose";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Overload ? 1993 Jetset.";"1993 Jetset";"whdload";"0";"Overload";"Overload";"922644";"O\Overload\Overload.Slave";"0";"O\Overload";"524288";"Overload";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Overload 2 ? 1993 Relay.";"1993 Jetset";"whdload";"0";"Overload 2";"Overload2";"924445";"O\Overload2\Overload2.Slave";"0";"O\Overload2";"524288";"Overload2";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Pack van Pee #1 ? 1992 Jetset.";"1992 Jetset";"whdload";"0";"Pack van Pee #1";"PackVanPee1";"484159";"P\PackVanPee1\PackVanPee1.Slave";"0";"P\PackVanPee1";"524288";"PackVanPee1";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Pack van Pee #3 ? 1992 Jetset.";"1992 Jetset";"whdload";"0";"Pack van Pee #3";"PackVanPee3";"445381";"P\PackVanPee3\PackVanPee3.Slave";"0";"P\PackVanPee3";"524288";"PackVanPee3";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Panic Voices Of Energy ?1991 Alcatraz";"1991 Alcatraz";"whdload";"0";"Panic Voices Of Energy";"PanicVoicesOfEnergy";"890244";"P\PanicVoicesOfEnergy\PanicVoicesOfEnergy.Slave";"4096";"P\PanicVoicesOfEnergy";"524288";"PanicVoicesOfEnergy";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Paralytic Noises ? 1991 Inzzest.";"1991 Inzzest";"whdload";"0";"Paralytic Noises";"ParalyticNoises";"919164";"P\ParalyticNoises\ParalyticNoises.Slave";"0";"P\ParalyticNoises";"524288";"ParalyticNoises";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"The Party 2 Slideshow ? 1993 Decnite.";"1993 Decnite";"whdload";"0";"The Party 2 Slideshow";"Party2Slideshow";"1820552";"P\Party2Slideshow\Party2Slideshow.Slave";"0";"P\Party2Slideshow";"524288";"Party2Slideshow";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Pastel Vanilla ? 1993 Nova - 2 disks";"1993 Nova";"whdload";"0";"Pastel Vanilla";"PastelVanilla";"1817771";"P\PastelVanilla\PastelVanilla.slave";"0";"P\PastelVanilla";"1048576";"PastelVanilla";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Peace in the Gulf ? 1991 Animators.";"1991 Animators";"whdload";"0";"Peace In The Gulf";"PeaceInTheGulf";"279271";"P\PeaceInTheGulf\PeaceInTheGulf.slave";"0";"P\PeaceInTheGulf";"524288";"PeaceInTheGulf";"OCS/ECS";"";"";"";"";""
"NoError, Req68020, ReqAGA, ClearMem";"Pee Wee ? 1994 Complex";"1994 Complex";"whdload";"0";"Pee Wee";"PeeWeeAGA";"886269";"P\PeeWeeAGA\PeeWeeAGA.Slave";"4096";"P\PeeWeeAGA";"2097152";"PeeWee";"AGA";"";"";"";"";""
"NoError";"Picture Book ? 1995 Axis - 4 disks";"1995 Axis/Polka Brothers";"whdload";"0";"Picture Book";"PictureBookAGA";"3629416";"P\PictureBookAGA\PictureBookAGA.Slave";"0";"P\PictureBookAGA";"2097152";"PictureBook";"AGA";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"The Pink Circle ? 1991 Arcane.";"1991 Arcane";"whdload";"0";"The Pink Circle";"PinkCircle";"240928";"P\PinkCircle\PinkCircle.Slave";"0";"P\PinkCircle";"524288";"PinkCircle";"OCS/ECS";"";"";"";"";""
"Disk, NoError, EmulTrap, ClearMem";"Pixeled Pleasures ? 1991 Them.";"Them";"whdload";"0";"Pixeled Pleasures";"PixeledPleasures";"908319";"P\PixeledPleasures\PixeledPleasures.Slave";"0";"P\PixeledPleasures";"524288";"PixeledPleasures";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Pixel Nation ? 1991 Defjam.";"1991 Defjam";"whdload";"0";"Pixel Nation";"PixelNation";"493351";"P\PixelNation\PixelNation.Slave";"0";"P\PixelNation";"524288";"PixelNation";"OCS/ECS";"";"";"";"";""
"NoError, Req68020, ReqAGA";"Planet Groove ? 1993 Team Hoi.";"1993 Team Hoi";"whdload";"0";"Hoi Saga Demo I - Planet Groove";"PlanetGrooveAGA";"539143";"P\PlanetGrooveAGA\PlanetGrooveAGA.slave";"0";"P\PlanetGrooveAGA";"2048000";"PlanetGroove";"AGA";"";"";"";"";""
"NoError, EmulTrap";"Planet M ? 1993 Melon Dezign.";"1993 Melon Dezign";"whdload";"0";"Planet M";"PlanetMAGA";"918348";"P\PlanetMAGA\PlanetMAGA.Slave";"0";"P\PlanetMAGA";"2097152";"PlanetM";"AGA";"";"";"";"";""
"Disk, NoError";"Plastic Passion ? 1991 Upfront.";"1991 Upfront";"whdload";"0";"Plastic Passion";"PlasticPassion";"910947";"P\PlasticPassion\PlasticPassion.Slave";"491520";"P\PlasticPassion";"524288";"PlasticPassion";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Playbyte Commercial ? 1992 Shining.";"1992 Shining";"whdload";"0";"Playbyte Commercial";"PlaybyteCommercial";"316642";"P\PlaybyteCommercial\PlaybyteCommercial.Slave";"524288";"P\PlaybyteCommercial";"524288";"PlaybyteCommercial";"OCS/ECS";"";"";"";"";""
"Disk, NoError";"Point Blank ? 1992 Andromeda.";"1992 Andromeda";"whdload";"0";"Point Blank";"PointBlank";"911592";"P\PointBlank\PointBlank.Slave";"0";"P\PointBlank";"524288";"PointBlank";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Power and Agony ? 1991 Trackers.";"1991 Trackers";"whdload";"0";"Power and Agony";"PowerAndAgony";"546041";"P\PowerAndAgony\PowerAndAgony.Slave";"0";"P\PowerAndAgony";"524288";"PowerAndAgony";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Powertrax ? 1988 The Light Circle.";"1988 The Light Circle";"whdload";"0";"Powertrax";"Powertrax";"302281";"P\Powertrax\Powertrax.Slave";"0";"P\Powertrax";"524288";"Powertrax";"OCS/ECS";"";"";"";"";""
"NoError, Req68020, ReqAGA, ClearMem";"The Prey ? 1994 Polka Brothers";"1994 Polka Brothers";"whdload";"0";"The Prey";"PreyAGA";"1119590";"P\PreyAGA\PreyAGA.Slave";"659456";"P\PreyAGA";"937984";"Prey";"AGA";"";"";"";"";""
"Disk, NoError, EmulTrap";"Prime 90 ? 1990 Mirage.";"1990 Mirage";"whdload";"0";"Prime 90";"Prime90";"1015656";"P\Prime90\Prime90.Slave";"0";"P\Prime90";"1048576";"Prime90";"OCS/ECS";"";"";"";"";""
"NoError";"Prism ? 1992 Melon Dezign - 1 disk";"1992 Melon Dezign";"whdload";"0";"Prism";"Prism";"921772";"P\Prism\Prism.Slave";"0";"P\Prism";"1048576";"Prism";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Project Beat ? 1989 Crusaders.";"1989 Crusaders";"whdload";"0";"Project Beat";"ProjectBeat";"839402";"P\ProjectBeat\ProjectBeat.Slave";"0";"P\ProjectBeat";"524288";"ProjectBeat";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Project Techno ? 1992 Quartz.";"1992 Quartz";"whdload";"0";"Project Techno";"ProjectTechno";"1820142";"P\ProjectTechno\ProjectTechno.Slave";"0";"P\ProjectTechno";"524288";"ProjectTechno";"OCS/ECS";"";"";"";"";""
"Disk, NoError, EmulTrap";"Pro S.I.A.K., 1993 Flying Cows Inc. (1 disk).";"";"whdload";"0";"";"ProSIAK";"912599";"P\ProSIAK\ProSIAK.slave";"";"P\ProSIAK";"1048576";"ProSIAK";"OCS/ECS";"";"";"";"";""
"NoError, Req68020, ReqAGA, ClearMem";"Psychedelic ? 1994 Virtual Dreams";"1994 Virtual Dreams";"whdload";"0";"Psychedelic";"PsychedelicAGA";"2409940";"P\PsychedelicAGA\PsychedelicAGA.Slave";"3080192";"P\PsychedelicAGA";"917504";"Psychedelic";"AGA";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Psychic ? 1991 Effect.";"1991 Effect";"whdload";"0";"Psychic";"Psychic";"1820820";"P\Psychic\Psychic.Slave";"524288";"P\Psychic";"524288";"Psychic";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Psychotic ? 1990 Budbrain";"1990 Budbrain";"whdload";"0";"Psychotic (Megademo)";"Psychotic";"1819821";"P\Psychotic\Psychotic.Slave";"4096";"P\Psychotic";"524288";"Psychotic";"OCS/ECS";"";"";"";"";""
"NoError, ClearMem";"Psygnosis Musical Picture Disc #1 ?1989 Psygnosis&SRS";"1989 Psygnosis & S.R.S";"whdload";"0";"Psygnosis Musical Picture Disc #1";"PsygnosisMusicPictureDisc";"814300";"P\PsygnosisMusicPictureDisc\PsygnosisMusicPictureDi0.Slave";"4096";"P\PsygnosisMusicPictureDisc";"524288";"PsygnosisMusicPictureDisc";"OCS/ECS";"";"";"";"";""
"NoError, ClearMem";"Psygnosis Musical Picture Disc #1 ?1989 Psygnosis&SRS";"1989 Psygnosis & S.R.S";"whdload";"0";"Psygnosis Musical Picture Disc #1";"PsygnosisMusicPictureDisc";"814300";"P\PsygnosisMusicPictureDisc\PsygnosisMusicPictureDis.Slave";"4096";"P\PsygnosisMusicPictureDisc";"524288";"PsygnosisMusicPictureDisc";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Public Attack ? 1991 Cult.";"1991 Cult";"whdload";"0";"Public Attack";"PublicAttack";"256342";"P\PublicAttack\PublicAttack.Slave";"0";"P\PublicAttack";"524288";"PublicAttack";"OCS/ECS";"";"";"";"";""
