"RunFile";"WhdloadSlaveFlags";"WhdloadReadmeAppliesTo";"WhdloadSlaveName";"WhdloadSlaveCopy";"WhdloadSlaveExpMem";"ArchiveFile";"EntryName";"RunDir";"WhdloadSlaveExecInstall";"RunType";"WhdloadSlaveBaseMemSize";"EntrySize";"FilteredName";"FilteredHardware";"FilteredLanguage";"FilteredMemory";"FilteredDemo";"FilteredOther";"FilteredCompilation"
"MusicDemoDeform\MusicDemoDeform.Slave";"NoError, EmulTrap, ClearMem";"Music Demo ? 1992 Deform.";"Music Demo";"1992 Deform";"0";"M\MusicDemo_v1.0_Deform.lha";"MusicDemoDeform";"MusicDemoDeform";"0";"whdload";"524288";"919051";"MusicDemoDeform";"OCS/ECS";"";"";"";"";""
"MusicDiscVol1DiskNet\MusicDiscVol1DiskNet.Slave";"NoError, EmulTrap, ClearMem";"Music Disc Vol. 1 ? 1990 Disknet.";"Music Disc Vol. 1";"1990 Disknet";"0";"M\MusicDiscVol1_v1.0_DiskNet.lha";"MusicDiscVol1DiskNet";"MusicDiscVol1DiskNet";"0";"whdload";"524288";"918938";"MusicDiscVol1DiskNet";"OCS/ECS";"";"";"";"";""
"MusicDisk181stTrack\MusicDisk181stTrack.Slave";"NoError, EmulTrap, ClearMem";"Music Disk 1 ? 1991 81st Track.";"Music Disk 1";"1991 81st Track";"524288";"M\MusicDisk1_v1.01_81stTrack.lha";"MusicDisk181stTrack";"MusicDisk181stTrack";"0";"whdload";"524288";"921234";"MusicDisk181stTrack";"OCS/ECS";"";"";"";"";""
"MusicDisk1Bass\MusicDisk1Bass.slave";"NoError, EmulTrap, ClearMem";"Music Disk 1 ? 1991 Bass.";"Music Disk 1";"1991 Bass";"0";"M\MusicDisk1_v1.01_Bass.lha";"MusicDisk1Bass";"MusicDisk1Bass";"0";"whdload";"524288";"843394";"MusicDisk1Bass";"OCS/ECS";"";"";"";"";""
"MusicDisk1AdamMcCrory\MusicDisk1AdamMcCrory.Slave";"NoError, EmulTrap, ClearMem";"Music Disk 1 ? 1993 Adam McCrory.";"Music Disk 1";"1993 Adam McCrory";"0";"M\MusicDisk1_v1.0_AdamMcCrory.lha";"MusicDisk1AdamMcCrory";"MusicDisk1AdamMcCrory";"0";"whdload";"524288";"322828";"MusicDisk1AdamMcCrory";"OCS/ECS";"";"";"";"";""
"MusicDisk1Alcatraz\MusicDisk1Alcatraz.Slave";"NoError, ClearMem";"Music Disk 1 ? 1990 Alcatraz";"Music Disk 1";"1990 Alcatraz";"4096";"M\MusicDisk1_v1.0_Alcatraz.lha";"MusicDisk1Alcatraz";"MusicDisk1Alcatraz";"0";"whdload";"524288";"926565";"MusicDisk1Alcatraz";"OCS/ECS";"";"";"";"";""
"MusicDisk1DMob\MusicDisk1DMob.Slave";"NoError";"MusicDisk 1 ? 1989 D-Mob.";"MusicDisk 1";"1989 D-Mob";"0";"M\MusicDisk1_v1.0_DMob.lha";"MusicDisk1DMob";"MusicDisk1DMob";"0";"whdload";"524288";"918043";"MusicDisk1DMob";"OCS/ECS";"";"";"";"";""
"MusicDisk1FantasyForce\MusicDisk1FantasyForce.Slave";"NoError, EmulTrap, ClearMem";"Music Disk ? 1990 The Fantasy Force.";"Music Disk";"1990 The Fantasy Force";"524288";"M\MusicDisk1_v1.0_FantasyForce.lha";"MusicDisk1FantasyForce";"MusicDisk1FantasyForce";"0";"whdload";"524288";"726770";"MusicDisk1FantasyForce";"OCS/ECS";"";"";"";"";""
"MusicDisk1IKS\MusicDisk1IKS.Slave";"NoError, EmulTrap, ClearMem";"Music Disk 1 ? 1989 IKS.";"Music Disk 1";"1989 IKS";"0";"M\MusicDisk1_v1.0_IKS.lha";"MusicDisk1IKS";"MusicDisk1IKS";"0";"whdload";"524288";"920865";"MusicDisk1IKS";"OCS/ECS";"";"";"";"";""
"MusicDisk1Mahoney&Kaktus\MusicDisk1Mahoney&Kaktus.Slave";"NoError, EmulTrap, ClearMem";"Music Disk 1 1988 Mahoney & Kaktus.";"Music Disk 1";"1988 Mahoney & Kaktus";"0";"M\MusicDisk1_v1.0_Mahoney&Kaktus.lha";"MusicDisk1Mahoney&Kaktus";"MusicDisk1Mahoney&Kaktus";"0";"whdload";"524288";"917612";"MusicDisk1Mahoney&Kaktus";"OCS/ECS";"";"";"";"";""
"MusicDisk1Prologic\MusicDisk1Prologic.Slave";"NoError, EmulTrap, ClearMem";"Music Disk 1 ? 1991 Prologic.";"Music Disk 1";"1991 Prologic";"0";"M\MusicDisk1_v1.0_Prologic.lha";"MusicDisk1Prologic";"MusicDisk1Prologic";"0";"whdload";"524288";"919313";"MusicDisk1Prologic";"OCS/ECS";"";"";"";"";""
"MusicDisk1Vega\MusicDisk1Vega.Slave";"NoError, EmulTrap, ClearMem";"Music Disk 1 ? 1991 Vega.";"Music Disk 1";"1991 Vega";"0";"M\MusicDisk1_v1.0_Vega.lha";"MusicDisk1Vega";"MusicDisk1Vega";"0";"whdload";"524288";"919609";"MusicDisk1Vega";"OCS/ECS";"";"";"";"";""
"MusicDisk281stTrack\MusicDisk281stTrack.Slave";"NoError, EmulTrap, ClearMem";"Music Disk 2 ? 1991 81st Track.";"Music Disk 2";"1992 The 81st Track";"524288";"M\MusicDisk2_v1.0_81stTrack.lha";"MusicDisk281stTrack";"MusicDisk281stTrack";"0";"whdload";"524288";"892338";"MusicDisk281stTrack";"OCS/ECS";"";"";"";"";""
"MusicDisk2Darkness\MusicDisk2Darkness.Slave";"NoError, ClearMem";"Music Disk 2 ? 1992 Darkness.";"Music Disk 2";"1992 Darkness";"0";"M\MusicDisk2_v1.0_Darkness.lha";"MusicDisk2Darkness";"MusicDisk2Darkness";"0";"whdload";"524288";"917536";"MusicDisk2Darkness";"OCS/ECS";"";"";"";"";""
"MusicDisk2Elite\MusicDisk2Elite.Slave";"NoError, EmulTrap, ClearMem";"Music Disk 2 ? 1990 Elite.";"Music Disk 2";"1990 Elite";"0";"M\MusicDisk2_v1.0_Elite.lha";"MusicDisk2Elite";"MusicDisk2Elite";"0";"whdload";"524288";"919816";"MusicDisk2Elite";"OCS/ECS";"";"";"";"";""
"MusicDisk2\MusicDisk2.Slave";"NoError, EmulTrap, ClearMem";"Music Disk 2 ? 1991 The Fantasy Force.";"Music Disk 2";"1991 The Fantasy Force";"0";"M\MusicDisk2_v1.0_FantasyForce.lha";"MusicDisk2";"MusicDisk2";"0";"whdload";"524288";"566983";"MusicDisk2";"OCS/ECS";"";"";"";"";""
"MusicDisk2IKS\MusicDisk2IKS.Slave";"NoError, EmulTrap, ClearMem";"Music Disk 2 ? 1989 IKS.";"Music Disk 2";"1989 IKS";"0";"M\MusicDisk2_v1.0_IKS.lha";"MusicDisk2IKS";"MusicDisk2IKS";"0";"whdload";"524288";"920698";"MusicDisk2IKS";"OCS/ECS";"";"";"";"";""
"MusicDisk2Vega\MusicDisk2Vega.Slave";"NoError, EmulTrap, ClearMem";"Music Disk 2 ? 1991 Vega.";"Music Disk 2";"1991 Vega";"0";"M\MusicDisk2_v1.0_Vega.lha";"MusicDisk2Vega";"MusicDisk2Vega";"0";"whdload";"524288";"428798";"MusicDisk2Vega";"OCS/ECS";"";"";"";"";""
"MusicDisk3DMob\MusicDisk3DMob.Slave";"NoError";"MusicDisk 3 ? 1989 D-Mob.";"MusicDisk 3";"1989 D-Mob";"0";"M\MusicDisk3_v1.0_DMob.lha";"MusicDisk3DMob";"MusicDisk3DMob";"0";"whdload";"524288";"924503";"MusicDisk3DMob";"OCS/ECS";"";"";"";"";""
"MusicDisk4DMob\MusicDisk4DMob.Slave";"NoError";"MusicDisk 4 ? 1990 D-Mob.";"MusicDisk 4";"1990 D-Mob";"0";"M\MusicDisk4_v1.0_DMob.lha";"MusicDisk4DMob";"MusicDisk4DMob";"0";"whdload";"524288";"1815419";"MusicDisk4DMob";"OCS/ECS";"";"";"";"";""
"MusicDisk4Vega\MusicDisk4Vega.Slave";"NoError, EmulTrap, ClearMem";"Music Disk 4 ? 1992 Vega.";"Music Disk 4";"1992 Vega";"0";"M\MusicDisk4_v1.0_Vega.lha";"MusicDisk4Vega";"MusicDisk4Vega";"0";"whdload";"524288";"919011";"MusicDisk4Vega";"OCS/ECS";"";"";"";"";""
"MusicDisk6RamJam\MusicDisk6RamJam.Slave";"NoError, EmulTrap, ClearMem";"Music Disk 6 ? 1992 Ram Jam.";"Megademo";"1992 Ram Jam";"0";"M\MusicDisk6_v1.0_RamJam.lha";"MusicDisk6RamJam";"MusicDisk6RamJam";"0";"whdload";"524288";"745841";"MusicDisk6RamJam";"OCS/ECS";"";"";"";"";""
"MusicDiskActionForce\MusicDiskActionForce.slave";"NoError, EmulTrap, EmulPriv, Examine";"Music Disk 1989 Action Force.";"Music Disk";"1989 Action Force";"786432";"M\MusicDisk_v1.01_ActionForce.lha";"MusicDiskActionForce";"MusicDiskActionForce";"0";"whdload";"524288";"1084622";"MusicDiskActionForce";"OCS/ECS";"";"";"";"";""
"MusicDiskArmada&It\MusicDiskArmada&It.Slave";"NoError, EmulTrap, ClearMem";"Music Disk ? 1989 Armada & It.";"Music Disk";"1989 Armada & It";"0";"M\MusicDisk_v1.0_Armada&It.lha";"MusicDiskArmada&It";"MusicDiskArmada&It";"0";"whdload";"524288";"510678";"MusicDiskArmada";"OCS/ECS";"It";"";"";"";""
"MusicDiskAspect&Orix\MusicDiskAspect&Orix.Slave";"NoError, EmulTrap, ClearMem";"Music Disk ? 1991 Aspect & Orix.";"Music Disk";"1991 Aspect & Orix";"0";"M\MusicDisk_v1.0_Aspect&Orix.lha";"MusicDiskAspect&Orix";"MusicDiskAspect&Orix";"0";"whdload";"524288";"745074";"MusicDiskAspect&Orix";"OCS/ECS";"";"";"";"";""
"MusicDiskCryptic\MusicDiskCryptic.Slave";"NoError, EmulTrap, ClearMem";"Music Disk ? 1990 Cryptic.";"Music Disk";"1990 Cryptic";"0";"M\MusicDisk_v1.0_Cryptic.lha";"MusicDiskCryptic";"MusicDiskCryptic";"0";"whdload";"524288";"920147";"MusicDiskCryptic";"OCS/ECS";"";"";"";"";""
"MusicDiskDexion\MusicDiskDexion.Slave";"NoError, EmulTrap, ClearMem";"Music Disk ? 1989 Dexion.";"Music Disk";"Dexion";"0";"M\MusicDisk_v1.0_Dexion.lha";"MusicDiskDexion";"MusicDiskDexion";"0";"whdload";"524288";"919716";"MusicDiskDexion";"OCS/ECS";"";"";"";"";""
"MusicDiskDreamscape\MusicDiskDreamscape.Slave";"NoError, ClearMem";"Music Disk ? 1992 Dreamscape.";"Music Disk";"1992 Dreamscape";"0";"M\MusicDisk_v1.0_Dreamscape.lha";"MusicDiskDreamscape";"MusicDiskDreamscape";"0";"whdload";"524288";"362166";"MusicDiskDreamscape";"OCS/ECS";"";"";"";"";""
"MusicDiskEscape\MusicDiskEscape.Slave";"NoError, ClearMem";"Music Disk ? 1989 Escape.";"Music Disk";"1989 Escape";"0";"M\MusicDisk_v1.0_Escape.lha";"MusicDiskEscape";"MusicDiskEscape";"0";"whdload";"524288";"344983";"MusicDiskEscape";"OCS/ECS";"";"";"";"";""
"MusicDiskInzzest\MusicDiskInzzest.Slave";"NoError, EmulTrap, ClearMem";"Music Disk ? 1991 Inzzest.";"Music Disk";"1991 Inzzest";"0";"M\MusicDisk_v1.0_Inzzest.lha";"MusicDiskInzzest";"MusicDiskInzzest";"0";"whdload";"524288";"925066";"MusicDiskInzzest";"OCS/ECS";"";"";"";"";""
"MusicDiskIpecElite\MusicDiskIpecElite.Slave";"NoError, EmulTrap, ClearMem";"Music Disk ? 1989 Ipec Elite.";"Music Disk";"1989 Ipec Elite";"0";"M\MusicDisk_v1.0_IpecElite.lha";"MusicDiskIpecElite";"MusicDiskIpecElite";"0";"whdload";"524288";"767891";"MusicDiskIpecElite";"OCS/ECS";"";"";"";"";""
"MusicDiskTardex\MusicDiskTardex.Slave";"NoError, EmulTrap, ClearMem";"Music Disk ? 1989 Tardex.";"Music Disk";"1989 Tardex";"0";"M\MusicDisk_v1.0_Tardex.lha";"MusicDiskTardex";"MusicDiskTardex";"0";"whdload";"524288";"921270";"MusicDiskTardex";"OCS/ECS";"";"";"";"";""
"MusicDiskThrust\MusicDiskThrust.Slave";"NoError, EmulTrap, ClearMem";"Music Disk ? 1988 Thrust.";"Music Disk";"1988 Thrust";"0";"M\MusicDisk_v1.0_Thrust.lha";"MusicDiskThrust";"MusicDiskThrust";"0";"whdload";"524288";"925306";"MusicDiskThrust";"OCS/ECS";"";"";"";"";""
"MusicDream1\MusicDream1.Slave";"NoError, EmulTrap, ClearMem";"Music Dream ? 1991 Phenomena";"Music Dream";"1991 Phenomena";"905216";"M\MusicDream1_v1.0_Phenomena.lha";"MusicDream1";"MusicDream1";"0";"whdload";"524288";"908770";"MusicDream1";"OCS/ECS";"";"";"";"";""
"MusicDream2\MusicDream2.Slave";"NoError, EmulTrap, ClearMem";"Music Dream 2 ? 1991 Phenomena";"Music Dream 2";"1991 Phenomena";"905216";"M\MusicDream2_v1.0_Phenomena.lha";"MusicDream2";"MusicDream2";"0";"whdload";"524288";"908931";"MusicDream2";"OCS/ECS";"";"";"";"";""
"MusicForFools\MusicForFools.Slave";"NoError, EmulTrap, ClearMem";"Music for Fools ? 1992 Ghost.";"Music for Fools";"1992 Ghost";"0";"M\MusicForFools_v1.0_Ghost.lha";"MusicForFools";"MusicForFools";"0";"whdload";"524288";"1361489";"MusicForFools";"OCS/ECS";"";"";"";"";""
"MusicForTheLost\MusicForTheLost.Slave";"NoError, EmulTrap, ClearMem";"Music for the Lost ? 1993 Abyss.";"Music for the Lost";"1993 Abyss";"0";"M\MusicForTheLost_v1.0_Abyss.lha";"MusicForTheLost";"MusicForTheLost";"0";"whdload";"524288";"1821342";"MusicForTheLost";"OCS/ECS";"";"";"";"";""
"Musicland2\Musicland2.slave";"NoError, EmulTrap, ClearMem";"Musicland 2 ? 1993 Brainstorm.";"Musicland 2";"1993 Brainstorm";"524288";"M\Musicland2_v1.02_Brainstorm.lha";"Musicland2";"Musicland2";"0";"whdload";"524288";"925709";"Musicland2";"OCS/ECS";"";"";"";"";""
"Musicland\Musicland.slave";"NoError, EmulTrap, ClearMem";"Musicland ? 1993 Brainstorm.";"Musicland";"1993 Brainstorm";"524288";"M\Musicland_v1.01_Brainstorm.lha";"Musicland";"Musicland";"0";"whdload";"524288";"925464";"Musicland";"OCS/ECS";"";"";"";"";""
"MusicMadness2\MusicMadness2.Slave";"NoError, EmulTrap, ClearMem";"Music Madness 2 ? 1990 Ipec Elite.";"Music Madness 2";"1990 Ipec Elite";"0";"M\MusicMadness2_v1.0_IpecElite.lha";"MusicMadness2";"MusicMadness2";"0";"whdload";"524288";"921513";"MusicMadness2";"OCS/ECS";"";"";"";"";""
"MusicMadness\MusicMadness.Slave";"NoError, EmulTrap, ClearMem";"Music Madness ? 1989 Ipec Elite.";"Music Madness";"1989 Ipec Elite";"0";"M\MusicMadness_v1.0_IpecElite.lha";"MusicMadness";"MusicMadness";"0";"whdload";"524288";"920925";"MusicMadness";"OCS/ECS";"";"";"";"";""
"MusicMegaDemo2\MusicMegaDemo2.Slave";"NoError, EmulTrap, ClearMem";"Music Megademo 2 ? 1993 Ghostbusters.";"Music Megademo 2";"1993 Ghostbusters";"0";"M\MusicMegaDemo2_v1.0_Ghostbusters.lha";"MusicMegaDemo2";"MusicMegaDemo2";"0";"whdload";"524288";"526696";"MusicMega";"OCS/ECS";"";"";"Demo2";"";""
"MusicParty1990\MusicParty1990.slave";"NoError, EmulTrap";"Music Party 1990 ? 1990 Cryptoburners.";"Music Party 1990";"1990 Cryptoburners";"0";"M\MusicParty1990_v1.01_Cryptoburners.lha";"MusicParty1990";"MusicParty1990";"0";"whdload";"524288";"923452";"MusicParty1990";"OCS/ECS";"";"";"";"";""
"MusicRip2\MusicRip2.Slave";"NoError, ClearMem";"Music Rip 2 ? 1989 Silicon League";"Music Rip #2";"1989 Silicon League";"4096";"M\MusicRip2_v1.0_SiliconLeague.lha";"MusicRip2";"MusicRip2";"0";"whdload";"524288";"917813";"MusicRip2";"OCS/ECS";"";"";"";"";""
"MusicRip3\MusicRip3.Slave";"NoError, ClearMem";"Music Rip 3 ? 1989 Spreadpoint";"Music Rip #3";"1989 Spreadpoint";"4096";"M\MusicRip3_v1.0_Spreadpoint.lha";"MusicRip3";"MusicRip3";"0";"whdload";"524288";"917486";"MusicRip3";"OCS/ECS";"";"";"";"";""
"Musics3\Musics3.Slave";"NoError, EmulTrap, ClearMem";"Musics 3 ? 1990 Enemies.";"Musics 3";"1990 Enemies";"0";"M\Musics3_v1.0_Enemies.lha";"Musics3";"Musics3";"0";"whdload";"524288";"920335";"Musics3";"OCS/ECS";"";"";"";"";""
"MusicSelector\MusicSelector.Slave";"NoError, EmulTrap, ClearMem";"Music Selector ? 1990 Deadlock.";"Music Selector";"1990 Deadlock";"0";"M\MusicSelector_v1.0_Deadlock.lha";"MusicSelector";"MusicSelector";"0";"whdload";"524288";"761442";"MusicSelector";"OCS/ECS";"";"";"";"";""
"MusicThingy\MusicThingy.slave";"NoError, ClearMem";"Music Thingy ? 1990 Exit.";"Music Thingy";"1990 Exit";"0";"M\MusicThingy_v1.01_Exit.lha";"MusicThingy";"MusicThingy";"0";"whdload";"524288";"890627";"MusicThingy";"OCS/ECS";"";"";"";"";""
"MusicWithAMessage\MusicWithAMessage.Slave";"NoError, EmulTrap, ClearMem";"Music With A Message ? 1990 Magnetic Fields.";"Music With A Message";"1990 Magnetic Fields";"0";"M\MusicWithAMessage_v1.0_MagneticFields.lha";"MusicWithAMessage";"MusicWithAMessage";"0";"whdload";"524288";"211678";"MusicWithAMessage";"OCS/ECS";"";"";"";"";""
"MusiqueDisk\MusiqueDisk.Slave";"NoError, EmulTrap, ClearMem";"Sunwind ? 1991 Accession.";"Sunwind";"1991 Accession";"0";"M\MusiqueDisk_v1.0_Accession.lha";"MusiqueDisk";"MusiqueDisk";"0";"whdload";"524288";"919945";"MusiqueDisk";"OCS/ECS";"";"";"";"";""
"MuzakCompacting1\MuzakCompacting1.Slave";"NoError, EmulTrap, ClearMem";"Muzak Compacting 1 ? 1989 Mindwarp.";"Muzak Compacting 1";"1989 Mindwarp";"0";"M\MuzakCompacting1_v1.0_Mindwarp.lha";"MuzakCompacting1";"MuzakCompacting1";"0";"whdload";"524288";"836567";"MuzakCompacting1";"OCS/ECS";"";"";"";"";""
"MuzaksDisk1\MuzaksDisk1.Slave";"NoError, EmulTrap, ClearMem";"Muzaks Disk 1 1990 Securitate.";"Muzaks Disk 1";"1990 Securitate";"0";"M\MuzaksDisk1_v1.0_Securitate.lha";"MuzaksDisk1";"MuzaksDisk1";"0";"whdload";"524288";"920715";"MuzaksDisk1";"OCS/ECS";"";"";"";"";""
"Muzzax1\Muzzax1.slave";"NoError, EmulTrap, ClearMem";"Muzzax 1 ? 1989 Byterapers.";"Muzzax 1";"1989 Byterapers";"0";"M\Muzzax1_v1.01_Byterapers.lha";"Muzzax1";"Muzzax1";"0";"whdload";"524288";"921374";"Muzzax1";"OCS/ECS";"";"";"";"";""
"Muzzax2\Muzzax2.slave";"NoError, EmulTrap, ClearMem";"Muzzax 2 ? 1989 Byterapers.";"Muzzax 2";"1989 Byterapers";"0";"M\Muzzax2_v1.01_Byterapers.lha";"Muzzax2";"Muzzax2";"0";"whdload";"524288";"921442";"Muzzax2";"OCS/ECS";"";"";"";"";""
"Muzzax3\Muzzax3.Slave";"NoError, EmulTrap, ClearMem";"Muzzax 3 ? 1989 Byterapers.";"Muzzax 3";"1989 Byterapers";"0";"M\Muzzax3_v1.0_Byterapers.lha";"Muzzax3";"Muzzax3";"0";"whdload";"524288";"921743";"Muzzax3";"OCS/ECS";"";"";"";"";""
"Muzzax4\Muzzax4.Slave";"NoError, EmulTrap, ClearMem";"Muzzax 4 ? 1989 Byterapers.";"Muzzax 4";"1989 Byterapers";"0";"M\Muzzax4_v1.0_Byterapers.lha";"Muzzax4";"Muzzax4";"0";"whdload";"524288";"922450";"Muzzax4";"OCS/ECS";"";"";"";"";""
"Muzzax5\Muzzax5.Slave";"NoError, EmulTrap, ClearMem";"Muzzax 5 ? 1989 Byterapers.";"Muzzax 5";"1989 Byterapers";"0";"M\Muzzax5_v1.0_Byterapers.lha";"Muzzax5";"Muzzax5";"0";"whdload";"524288";"922505";"Muzzax5";"OCS/ECS";"";"";"";"";""
"Muzzax6\Muzzax6.Slave";"NoError, EmulTrap, ClearMem";"Muzzax 6 ? 1989 Byterapers.";"Muzzax 6";"1989 Byterapers";"0";"M\Muzzax6_v1.0_Byterapers.lha";"Muzzax6";"Muzzax6";"0";"whdload";"524288";"921017";"Muzzax6";"OCS/ECS";"";"";"";"";""
"Muzzax7\Muzzax7.Slave";"NoError, EmulTrap, ClearMem";"Muzzax 7 ? 1989 Byterapers.";"Muzzax 7 - Turtle";"1990 Byterapers";"0";"M\Muzzax7_v1.0_Byterapers.lha";"Muzzax7";"Muzzax7";"0";"whdload";"524288";"920777";"Muzzax7";"OCS/ECS";"";"";"";"";""
"MyRoom\MyRoom.Slave";"NoError, EmulPriv, Examine";"My Room (c) 1989 Celebrandil/Fairlight. You can";"My Room";"1989 Celebrandil/Fairlight";"262144";"M\MyRoom_v1.0_Celebrandil.lha";"MyRoom";"MyRoom";"0";"whdload";"524288";"221719";"MyRoom";"OCS/ECS";"";"";"";"";""
"NegativeFX\NegativeFX.Slave";"NoError, EmulTrap, ClearMem";"Negative FX ? 2014 Reality.";"Negative FX";"2014 Reality";"524288";"N\NegativeFX_v1.0_Reality.lha";"NegativeFX";"NegativeFX";"0";"whdload";"524288";"710531";"NegativeFX";"OCS/ECS";"";"";"";"";""
"NeuralAssault\NeuralAssault.Slave";"Disk, NoError, EmulTrap";"Neural Assault by Rage (c) 1993 - 1 disk.";"Neural Assault";"1993 Rage";"0";"N\NeuralAssault_v1.1_Rage.lha";"NeuralAssault";"NeuralAssault";"0";"whdload";"1040384";"916454";"NeuralAssault";"OCS/ECS";"";"";"";"";""
"NewAge\NewAge.Slave";"NoError, EmulTrap, ClearMem";"New Age ? 1993 Ram Jam.";"New Age";"1993 Ram Jam";"0";"N\NewAge_v1.0_RamJam.lha";"NewAge";"NewAge";"0";"whdload";"524288";"852325";"NewAge";"OCS/ECS";"";"";"";"";""
"Nexus7AGA\Nexus7AGA.Slave";"NoError, Req68020, ReqAGA, ClearMem";"Nexus 7 ? 1994 Andromeda.";"Nexus 7";"1994 Andromeda";"806912";"N\Nexus7_v1.1_Andromeda_AGA.lha";"Nexus7AGA";"Nexus7AGA";"0";"whdload";"811008";"824820";"Nexus7";"AGA";"";"";"";"";""
"NightshadesHarmony\NightshadesHarmony.Slave";"NoError, EmulTrap, ClearMem";"Nightshade's Harmony ? 1992 Ecstasy.";"Nightshade";"1992 Ecstasy";"524288";"N\NightshadesHarmony_v1.0_Ecstacy.lha";"NightshadesHarmony";"NightshadesHarmony";"0";"whdload";"524288";"921284";"NightshadesHarmony";"OCS/ECS";"";"";"";"";""
"NoBrainNoPainFlashProd\NoBrainNoPainFlashProd.Slave";"NoError, EmulTrap, ClearMem";"No Brain - No Pain ? 1990 Flash Production.";"No Brain - No Pain";"1990 Flash Production";"0";"N\NoBrainNoPain_v1.0_FlashProduction.lha";"NoBrainNoPainFlashProd";"NoBrainNoPainFlashProd";"0";"whdload";"524288";"1520749";"NoBrainNoPainFlashProd";"OCS/ECS";"";"";"";"";""
"NoBrainNoPainParadise\NoBrainNoPainParadise.Slave";"Disk";"No Brain No Pain by Paradise (1 disk).";"No Brain No Pain";"Paradise";"0";"N\NoBrainNoPain_v1.0_Paradise.lha";"NoBrainNoPainParadise";"NoBrainNoPainParadise";"0";"whdload";"524288";"908221";"NoBrainNoPainParadise";"OCS/ECS";"";"";"";"";""
"NoisesOfPansy\NoisesOfPansy.Slave";"NoError, EmulTrap, ClearMem";"Noises of Pansy ? 1991 Exit & Erotic.";"Noises of Pansy";"1991 Exit & Erotic";"0";"N\NoisesOfPansy_v1.0_Exit&Erotic.lha";"NoisesOfPansy";"NoisesOfPansy";"0";"whdload";"524288";"920874";"NoisesOfPansy";"OCS/ECS";"";"";"";"";""
"NonStopMusic\NonStopMusic.Slave";"NoError, ClearMem";"Non Stop Music ? 1989 Jungle Command.";"Non Stop Music";"1989 Jungle Command";"0";"N\NonStopMusic_v1.0_JungleCommand.lha";"NonStopMusic";"NonStopMusic";"0";"whdload";"524288";"917735";"NonStopMusic";"OCS/ECS";"";"";"";"";""
"Nonterraqueous\Nonterraqueous.Slave";"NoError, EmulTrap, ClearMem";"Nonterraqueous ? 1992 Alarm.";"Nonterraqueous";"1992 Alaram";"0";"N\Nonterraqueous_v1.0_Alarm.lha";"Nonterraqueous";"Nonterraqueous";"0";"whdload";"524288";"369782";"Nonterraqueous";"OCS/ECS";"";"";"";"";""
"NopAGA\NopAGA.Slave";"NoError, Req68020, ReqAGA";"Nop ? 1993 Muffbusters.";"Nop";"1993 Muffbusters";"0";"N\Nop_v1.0_Muffbusters_AGA.lha";"NopAGA";"NopAGA";"0";"whdload";"1605632";"256684";"Nop";"AGA";"";"";"";"";""
"NotAgain\NotAgain.slave";"Disk, NoError, EmulTrap, ReqAGA";"Not Again ? 1993 Sanity.";"Not Again";"1993 Sanity";"626688";"N\NotAgain_v1.3_Sanity.lha";"NotAgain";"NotAgain";"0";"whdload";"1114112";"825050";"NotAgain";"AGA";"";"";"";"";""
"NoTech\NoTech.Slave";"NoError, EmulTrap, ClearMem";"No Tech ? 1991 Bass";"No Tech";"1991 Bass";"552960";"N\NoTech_v1.0_Bass.lha";"NoTech";"NoTech";"0";"whdload";"524288";"570568";"NoTech";"OCS/ECS";"";"";"";"";""
"Nugget\Nugget.Slave";"NoError";"Nugget ? 1993 The Black Lotus.";"Nugget";"1993 by The Black Lotus";"0";"N\Nugget_v1.0_Nugget.lha";"Nugget";"Nugget";"0";"whdload";"524288";"911016";"Nugget";"OCS/ECS";"";"";"";"";""
"NumbAGA\NumbAGA.Slave";"Disk, NoError, EmulTrap, ReqAGA";"Numb ? 1993 Movement - 1 disk";"Numb";"1993 Movement";"0";"N\Numb_v1.2_Movement_AGA.lha";"NumbAGA";"NumbAGA";"0";"whdload";"2097152";"926781";"Numb";"AGA";"";"";"";"";""
"Numeric2\Numeric2.Slave";"NoError, EmulTrap, ClearMem";"Numeric 2 ? 1992 Profecy.";"Numeric 2";"1992 Profecy";"0";"N\Numeric2_v1.01_Profecy.lha";"Numeric2";"Numeric2";"0";"whdload";"524288";"920540";"Numeric2";"OCS/ECS";"";"";"";"";""
"Numeric3\Numeric3.Slave";"NoError, EmulTrap, ClearMem";"Numeric 3 ? 1992 Profecy.";"Numeric 3";"1992 Profecy";"0";"N\Numeric3_v1.0_Profecy.lha";"Numeric3";"Numeric3";"0";"whdload";"524288";"1821731";"Numeric3";"OCS/ECS";"";"";"";"";""
"Numeric\Numeric.Slave";"NoError, EmulTrap, ClearMem";"Numeric ? 1991 Profecy.";"Numeric";"1991 Profecy";"0";"N\Numeric_v1.0_Profecy.lha";"Numeric";"Numeric";"0";"whdload";"524288";"586700";"Numeric";"OCS/ECS";"";"";"";"";""
"OasisAGA\OasisAGA.Slave";"NoError, EmulTrap, ClearMem";"Oasis ? 1994 Stellar.";"Oasis";"1994 Stellar";"0";"O\Oasis_v1.0_Stellar_AGA.lha";"OasisAGA";"OasisAGA";"0";"whdload";"1048576";"348132";"Oasis";"AGA";"";"";"";"";""
